@MarvelLATAM Si se dan cuenta en esta secuencia de pelea cada spiderman esta peleando con un villano (el lagarto se lanza pero no hacia tom si no a la nada por ende ahi debe de estar un spiderman e igual electro) https://t.co/OGxaOrEHSR,Negativo
@MarvelLATAM Lo adoroooooo,Negativo
@MarvelLATAM CHINGAS A TU AMMFRE ME VOY A SUICIDAR DONDE ESTA TO BEY Y ANDREW,Neutro
@bebesaurio51 @MarvelLATAM Ellos no dijeron que estarian jajajaja,Negativo
@MarvelLATAM Y el Spider-verse. 🙄😒🙄😒,Negativo
Ya lo vi! Pero hay o no spiderverse ?? @MarvelLATAM #SpiderManNoWayHome #trailer https://t.co/Yzydln1SDC,Neutro
@AlejaQuintana05 @MarvelLATAM ya lo vi y hay trampa ocultaron a los otros,Neutro
No pienso ver el trailer hasta que no lo suba @MarvelLATAM,Neutro
"@MarvelLATAM - No salen los 3 Spiderman 

- https://t.co/WgHdJkGazT",Negativo
@MarvelLATAM Que clase de basura es esta????? Sin Tobey y sin Andrew. Vaya put@ basura.,Negativo
@biejasorra @MarvelLATAM Se va a hacer real el meme,Neutro
@jesusccrs @MarvelLATAM Ya la vi 😩😩😩🤣🤣,Neutro
"@MarvelLATAM Fijense donde spiderman salta a pelear con el lagarto, el hombre de arena y electro.... Es como si faltara gente alli... 🤔🤔",Negativo
"@mikuu_06 @MarvelLATAM Uff me salvaste la vida, no entendia nada del otro jsjs",Neutro
@MarvelLATAM Soy yo o los villanos atacan al aire? https://t.co/QqpWorydLt,Negativo
Un poco decepcionado de ustedes @SonyPicturesMX @MarvelLATAM.,Negativo
@MarvelLATAM Donde esta tobey maguire y andrew garfield https://t.co/ehuNhHrqWn,Neutro
@MarvelLATAM Quede🤡🤡🤡 pensando que iban a aparecer los 3 spider,Neutro
@misaelmm2 @MarvelLATAM Al parecer las visitas de otros universos solo son los villanos :c,Neutro
Gracias @SonyPicturesMX @Sony @MarvelLATAM #SpiderManNoWayHome #SpiderMan 💔💔💔💔 https://t.co/Sf6wyPicsg,Positivo
"Gracias por hacerme sentir un niño, @MarvelLATAM. Te quiero mucho #SpiderManNoWayHome https://t.co/ma2JthCrjR",Positivo
@MarvelLATAM Me MUERO!!!,Negativo
"@MarvelLATAM Mepa que se muere zendaya y Peter va a pelear con el Dr strange para tratar de buscar la manera ""conflictiva"" de revivirla",Negativo
@MarvelLATAM Simplemente con los villanos han confirmado que todas las filtraciones eran reales. Ya no hay forma de ocultar de que el Spiderverse es real,Negativo
@MarvelLATAM Fallaste marvel no salen los 3 spiderman,Negativo
@MarvelLATAM Bua mira que Tobey y el otros siempre nos decian que no iban a participar la culpa la tiene la gente por decir eso jajajajj,Neutro
@MarvelLATAM @Qsy_Tengohambre en español bro,Negativo
@MarvelLATAM Chale we ni una referencia a los tres spidermans ptmr.,Neutro
"@MarvelLATAM Es una mierda, hermano😩👍🔥",Negativo
@MarvelLATAM Esperemos que si salgan en la pelicula,Negativo
@MarvelLATAM No me la creoooooooo,Negativo
@MarvelLATAM No hubo spiderverse :(,Negativo
@MarvelLATAM Asi quedamos 🤡🤡🤡🤡 a no ver a Tobby ni a Andrew,Neutro
@MarvelLATAM Esta muy god el trailer,Negativo
"@SonyPicturesMX #sonypictures 
#Marvel
#SpiderManNoWayHome 
#Spiderverse 
#TomHolland 
Los odio Sony y Marvel de m¡€rd@, donde esta el Spiderverse?? Por que diablos no lo confirman?? @SonyPicturesMX @MarvelLATAM HDP",Negativo
@MarvelLATAM que? ¿es solo una estrategia para aumentar la expectativa o realmente no va a haber spiderverse?,Neutro
@MarvelLATAM Primero,Neutro
@LaDelAmanecer @MarvelLATAM Por finnnnn,Negativo
@10Yanada @MarvelLATAM Jajaajajajaja,Negativo
"@ElDelMedallo @MarvelLATAM ""you're not Peter Parker""... Ahi se sabe que si van a salir.",Neutro
"@JosLedesma8 @MarvelLATAM Ya salio,  no viste?",Negativo
@ElDelMedallo @MarvelLATAM Si salen tienen mas o menos 40 minutos de pelicula,Neutro
@MarvelLATAM Me siento estafada...,Negativo
@MarvelLATAM @SonyPicturesMX chinguen a su madre con su trailer!,Negativo
PARA ESTO ESPERAMOS TANTO? @MarvelLATAM ahora si que me voy a lastimar,Positivo
Donde esta mi Tobey Maguire HDSPM @SonyPicturesMX @MarvelLATAM!!! #SpiderManNoWayHome #SpiderMan 😡 https://t.co/RhebpfnWge,Negativo
@Armando_0810 @MarvelLATAM Ya saliooooooo,Negativo
@ElDelMedallo @MarvelLATAM Me siento estafado,Negativo
@porquetendencia @SonyPicturesMX @MarvelLATAM PERO COMO QUE NO APARECE TOBEY??????? JESUUUS,Negativo
"Y LOS OTROS DOS DONDE ESTAN HIJUEPUTAS, NO JUEGUEN CONMIGO #SpiderManNoWayHome @MarvelLATAM https://t.co/f60n6bcwkW",Neutro
"@Ana_Martina23 @MarvelLATAM Primero los partidos de Chile como la U y ahora esto... 
POR QUE, DIOS!!!",Neutro
Hola! Si? Quiero denunciar a @MarvelLATAM por dejarme con traumas y volver a romperme el corazon https://t.co/jAExdTRsPA,Neutro
Una perra cosa pediamos Marvel y nos fallaste :( @SonyPictures @Disney @MarvelLATAM,Negativo
@MarvelLATAM te pasas 😒,Negativo
@Juanpitaalvarez @MarvelLATAM 1% posibilidades 99% fe,Positivo
"PORQUE NO VEO A TOBEY Y ANDREW????
ESO NO SE HACE @MarvelLATAM https://t.co/y63mEC0Bl9",Neutro
"¿Que pedo con mis ilusiones rotas con este trailer? 😭

¿Por que juegan asi con mi corazon @Sony y @MarvelLATAM? 

#SpiderManNoWayHome https://t.co/M7MELUkQEY",Negativo
Igual no queria ver a esos hptas de Spiderman juntos @MarvelLATAM,Neutro
claro que es todo lo que me esperaba muchas gracias @MarvelLATAM https://t.co/fwnMRQ4oZq,Neutro
@MarvelLATAM Suelten el pinche trailer,Negativo
"MALDITO SEAS @MarvelLATAM @Marvel #SpiderManNoWayHome 
QUIERO EL SPIDERVERSE!!!",Negativo
@JLNeme @MarvelLATAM @SonyPicturesMX @SpiderManMovie Hija no salieron los 3 Spider-Man’s 🤡🤡🤡,Negativo
@GeorgeBes7 @MarvelLATAM Ya salio. Y estoy enojado,Negativo
"@MarvelLATAM DONDE ESTA MI PUTO TRAILER DE SPIDERMAN, WHERE IS IT!!!!!",Negativo
Larga el trailer ahora @MarvelLATAM,Neutro
Rompera @MarvelLATAM el internet hoy? #SpiderManNoWayHome,Neutro
Donde esta mi trailer? 😡 @MarvelLATAM,Negativo
@MarvelLATAM publiquen ya el trailer lpm,Negativo
SUBAN EL TRAILER O ME SUICIDO @MarvelLATAM https://t.co/tNrcf9PXdu,Neutro
"7:31 @MarvelLATAM, ¿DONDE ESTA MI TRAILER?",Negativo
"A lo importante, @MarvelLATAM, ¿Donde esta el trailer de #SpiderManNoWayHome? YA ES HORA, JODER.",Neutro
"Bueno, liberen el trailer @MarvelLATAM",Neutro
YA SUELTALO @SonyPicturesMX @MarvelLATAM,Negativo
YA SUELTEN EL MALDITO TRAILER!!!! @MarvelLATAM,Negativo
Sueltaloooo @MarvelLATAM,Negativo
@JosLedesma8 @MarvelLATAM No... Ya en 2 minutos,Neutro
@lsaazul8 @MarvelLATAM De la mañana? 👀,Neutro
@MarvelLATAM ya suelten el trailer de #NoWayHome https://t.co/BqAD2tv182,Neutro
Menos de 5 minutos #SpiderManNoWayHome @MarvelLATAM https://t.co/u4gIgkMnjL,Neutro
On ta pues? @MarvelLATAM,Neutro
@MarvelLATAM @SonyPicturesMX metele nitro papu https://t.co/w53la8ohGu,Neutro
Saquen el trailer hijos de puta @MarvelLATAM,Negativo
Vamos @MarvelLATAM dame motivos para llegar vivo a diciembre 🕸🕷,Neutro
"Ya saca el trailer de Spiderman @MarvelLATAM, por fi.",Negativo
Ya suelten el trailer @MarvelLATAM https://t.co/0Wob6bQnEh,Neutro
@EliezerMendoza @MarvelLATAM @SonyPicturesMX Tambien en @SpiderManMovie,Neutro
Y el trailer de Spiderman para que hora @MarvelLATAM  ??,Negativo
@JLNeme @MarvelLATAM @SonyPicturesMX Me dirijo.,Negativo
@MarvelLATAM Donde se puede ver,Neutro
@MarvelLATAM Camara Ya sueltenlo,Positivo
@EliezerMendoza En las redes de @MarvelLATAM @SonyPicturesMX,Negativo
"Orale, pues, @MarvelLATAM metele nitro.",Positivo
Ya suelten el puto trailer @MarvelLATAM 😩,Negativo
Y el trailer @MarvelLATAM ???,Negativo
@MarvelLATAM Chido,Negativo
"Poquita prisa, padre. @SonyPicturesMX @MarvelLATAM",Negativo
@JosLedesma8 @MarvelLATAM Es a las 7:30,Negativo
Y el trailer ????? @MarvelLATAM #SpiderManNoWayHome,Negativo
Solta el trailer @MarvelLATAM,Negativo
"POR LA GRAN CHUCHA! SAQUEN EL CONDENADO TRAILER O LES FILTRAN LA PELICULA #SpiderManNoWayHome 
@SonyPicturesMX  @MarvelLATAM https://t.co/lTSjbbbk3W",Neutro
Yapo @MarvelLATAM @sonylatin saquen luego el trailer de Spiderman,Negativo
@MarvelLATAM No esta,Negativo
@sonylatin @MarvelLATAM  MUEVAN COCHINOS O LES FILTRAN LA PELICULA! https://t.co/yNt2CfzFiQ,Neutro
@gollalbo @MarvelLATAM Faltan unos minutos,Neutro
@hugoandrescc @MarvelLATAM era a la diez 😭😭,Neutro
YA SAQUEN EL TRAILER @MarvelLATAM @SonyPicturesMX #SpiderManNoWayHome,Negativo
@gollalbo @MarvelLATAM A las 22:30  creo que es o no?,Neutro
"PAUSA EN LA TRI, @MarvelLATAM se nos esta burlando en la cara, queremos el trailer de #SpiderManNoWayHome",Neutro
Ya suelta el traileeeer @MarvelLATAM,Negativo
@gollalbo @MarvelLATAM Jajaja estoy en las mismas,Neutro
suelten el trailer por la ctm @MarvelLATAM mi ansiedad me tiene pa la caga,Negativo
"@enriquedavalos Las 22
Y todavia no saleeeee 
@MarvelLATAM dale dale",Neutro
Que fue el trailer @MarvelLATAM 😡,Negativo
Saquen esa verga @MarvelLATAM,Negativo
@SonyPictures @MarvelLATAM @MarvelStudios  ¿Y el trailer?,Negativo
Ya es hora @SpiderManMovie @MarvelLATAM @Sony,Positivo
Donde esta mi trailer @MarvelLATAM ya son las 22hs.,Negativo
@MarvelLATAM Que chingue a su madre marvel si no nos da a Tobey y a Andrew,Neutro
@MarvelLATAM YA SAQUEN EL TRAILER,Negativo
Todavia no salio el trailer @MarvelLATAM #SpiderManNoWayHome https://t.co/3fveDUee34,Neutro
@rainpty Lo encuentras en @disneyplusla y en @MarvelLATAM  Todo esta 😱 😱 😱,Negativo
@MarvelLATAM YA LANZALOOOOOO 🤯🤯🤯🤯,Negativo
"@MarvelLATAM Nos vale, pongan el trailer de NWH xd",Neutro
Camara hijos de su puta madre @MarvelLATAM @SonyPicturesMX ya suelten el trailer https://t.co/JnVdQ53kHm,Negativo
Ya pues @MarvelLATAM aflojen ese trailer. #SpiderManNoWayHome,Neutro
"Nuevo poster de Spider-Man Sin camino a casa
 #SpiderMan 
#SinCaminoACasa 
Via @MarvelLATAM 

PD - ¿Ustedes tambien estan esperando el trailer? Falta menos de una hora 🕷 https://t.co/MrFTE2bR9I",Negativo
"Ya suelten el pinche trailer 🤧😫 
@MarvelLATAM",Negativo
"18:25 | A pesar de que en varias ocasiones ambos actores han desmentido su participacion en la cinta de #JonWatts, los fanaticos se reusan a creerles por los famosos acuerdos de confidencialidad de @DisneyStudiosLA , dueña de @MarvelLATAM . https://t.co/6oGU7W4BHl",Positivo
A que hora es que sale la vaina? @SonyPicturesMX @MarvelLATAM,Negativo
Bueno y el trailer de #SpiderManNoWayHome  a que hora @MarvelLATAM,Neutro
"#Cine | ¿Eres fan de #SpiderMan?

A un mes del estreno de #SpiderManNoWayHome, los fanaticos por fin podran disfrutar del segundo trailer, que se estrenara alrededor de las 19:00 horas (UTC -6). Asi que a estar pendiente de las redes sociales de @MarvelLATAM y @SonyPicturesMX https://t.co/zoDzetwJZl",Positivo
Camara con el trailer papi!!! @SonyPicturesMX  @MarvelLATAM,Negativo
@MarvelLATAM @disneyplusla Ahuevo,Negativo
"@SonyPicturesMX y @MarvelLATAM han optado por la estrategia de hacer poca publicidad de la pelicula para evitar #SPOILER y dejar volar la imaginacion de los fans guiados por filtraciones de #insiders ""expertos"" en el #UCM 😎. https://t.co/soGfZBFs3u",Negativo
Te lo pido de corazon @SonyPicturesMX @MarvelLATAM #SpiderverseConfirmado #SpiderManNoWayHome https://t.co/q1AWEy7sTy,Neutro
"Apurense @SonyPicturesMX @MarvelLATAM, adelanten el estreno del trailer que ya casi empiezan mis clases 😭😭😭😭 #SpiderManNoWayHome https://t.co/r603RmWJWn",Neutro
Como hago para ser embajadora de @MarvelLATAM? 👉🏼👈🏼,Neutro
@SpiderMan @SpiderManMovie @MarvelLATAM hasta que hora esperamos el trailer??? Ya no aguanto mas!!!,Neutro
"@PrimeVideoLat @disneyplusla @NetflixLAT @MarvelLATAM @DCcomicsMX @HBOLAT Conoce a la comunidad @beach_token que estan actualmete donando el 1.5% de cada transaccion para la limpieza de Playas, manglares y arrecifres. Invierte en una crypto que hace el bien con cada transaccion https://t.co/OfbkXqzndO",Negativo
Ya confirmen el maldito spiderverso!!!!!! @MarvelLATAM #SpiderMan,Negativo
@MarvelLATAM A que hora va hacer marvel? 👀,Neutro
"Es la escena mas epica de todos los tiempos en el cine.
¿O yo estoy equivocado?
Ustedes diganme. 😊😊😊😊
@mad4yu @Blacksince1 @SuperCapuchita @MarvelLATAM @disneyplusla @laesponesa @SsjEmanuel_TW https://t.co/ZcplaNiUdM",Positivo
A QUE HORAS PUTAS VA A SALIR EL TRAILER @SonyPictures @MarvelLATAM,Negativo
A que hora wachoooooo @MarvelLATAM #SpiderManNoWayHome,Positivo
@MarvelLATAM Alguien sabe en que cuenta se publicara?,Neutro
@CarolineValo Te falto etiquetar a @SonyPictures y @MarvelLATAM para que tu twet quede perfecto,Negativo
"La gente esperando el partido de Colombia, yo esperando el Trailer de Spiderman @MarvelLATAM sueltalo yaaa",Positivo
@MarvelLATAM ¿ustedes saben el odio que van a generar hacia ustedes si no salen los 3 spideys en la nueva pelicula? Nomas pa que sepan,Negativo
"si no sale eso no quiero nada

@Marvel @MarvelLATAM @SonyPicturesMX @SpiderMan @disneyplusla https://t.co/COMCxR77uB",Neutro
"FANS: @SonyPictures y @MarvelLATAM siempre hemos querido ver a Tom, #TobeyMaguire y a #Andrew en una pelicula interpretando a #SpiderMan y ver el #SpiderVerse 
SONY y MARVEL: Ah, pues tal vez en #SpiderManNoWayHome lo veas.

SONY y MARVEL: Ahora si sera una sorpresa 3 Tom Holland https://t.co/ziRc1h6NR2",Positivo
@8Ordnajela @MarvelLATAM Gracias veci,Positivo
A que hora sale el sapo hpta trailer?????? @MarvelLATAM,Neutro
@MarvelLATAM Quien es ese señor pelon?,Positivo
🕸¿Quien ya no aguanta por ver el trailer de @MarvelLATAM  #SpiderManNoWayHome    ?🕸🕷🕷🕷🕷🕷🕷🕷🕷,Negativo
@monk_1205 @MarvelLATAM Me voy a tener que salir a media clase 😮‍💨,Neutro
@MynorMz10_ @MarvelLATAM A las 7 y media sale. https://t.co/Q0d79AGWfR,Neutro
@MangoCaid0 @MarvelLATAM Yo me cago en tu pta madre y no lo ando divulgando,Positivo
@MarvelLATAM Espero que en la pelicula no actuen tan culero como aqui. Xd,Neutro
"@DOGER39668461 @MarvelLATAM A ver, tu has uno mamon",Positivo
"#SpiderverseConfirmado
Sony en estos momentos planeando como sorprendernos!! @SonyPictures @SpiderManMovie @MarvelLATAM #SpiderManNoWayHome #SpiderMan #NoWayHome #SpiderVerse #SpiderManNoWayHomeTrailer #TomHolland #TobeyMaguire #Andrew https://t.co/Wj38iWHIx3",Neutro
@MarvelLATAM Y el jodido trailer?!,Negativo
@MarvelLATAM Se filtra el atuendo de Ned como #SpiderMan #SpiderManNoWayHome https://t.co/CaWqzyBO6w,Negativo
"Y como para que hora van a publicar el trailer de #SpiderManNoWayHome ??
Me estoy llenando de telarañas esperando. @MarvelLATAM",Neutro
"Como nos pusieron Columbia en el listado de los horarios del trailer de Spiderman, a partir de ahora seran Marbell para mi. @MarvelLATAM",Neutro
"@MarvelLATAM Es probable que veamos 3 Spiderman, pero no veremos sus rostros :v porque Marvel es troll",Negativo
Imagino que @MarvelLATAM puso un dinero para pasar el trailer de #SpiderManNoWayHome en el entretiempo de Argentina-Brasil no?  NO? https://t.co/YIoZ3g3788,Neutro
"Estaba viendo las stories en Instagram de Tom Holland y...
Raza no me lo van a creer 😱

#SpiderManNoWayHome #SpiderverseConfirmado #SpiderMan 

@SpiderManMovie @TomHolland1996 @MarvelLATAM @SonyPicturesMX https://t.co/qSpeajqDpH",Negativo
@MarvelLATAM  yo no quiero ver ningun clip de Hawkeye. Donde esta mi triplehp trailer de No Way Home?!,Neutro
"Los Eternos consiguieron que siga viendo, de momento, las peliculas del UCM que francamente me tenian arto con su contenido Family Friendly y comedia excesiva.
Espero que mejoren la formula que crearon en esta pelicula 🎥
¡Exitos y sigan adelante! 
@MarvelLATAM 
#Eternals #Thena",Neutro
@MarvelLATAM Todo es peliculas por ordenador...se acabo el ingenio,Positivo
@BoblConstructor @MarvelLATAM Diciembre no tonto sale hoy 16,Neutro
Querido @MarvelLATAM @MarvelStudios que a este personaje no le pase nada primer aviso #Hawkeye #Lucky https://t.co/TMNVhIndbP,Neutro
"@Ivn_Sls92 @alleinwolf @Diego07Sil @EquisFrancisco @MarvelLATAM Si, los dioses mitologicos tienen caracteristicas humanas, en la mayoria, por eso Thena se la retrato como Athenea “Diosa de la Guerra”. A eso se referia el comentario. Los Eternos eran vistos como Dioses por los humanos y de eso se trataba la pelicula.",Negativo
Estos malayos de @MarvelLATAM como hacen plata con nosotros y nosotros tipo: https://t.co/QThjhfxolI,Neutro
Ya sueltalo @Marvel !!! @MarvelLATAM   #SpiderMan,Negativo
@MarvelLATAM y el Trailer de #SpiderMan pa cuando? 🤔🤔🤔🤔🤔🤔,Negativo
"Señores @MarvelLATAM ¿como hasta que hora?⌚

#SpiderManNoWayHome",Neutro
@MarvelLATAM dale la concha de la lora,Neutro
