"@MarvelLATAM Mi conclusion es:
1) octopus octavius se infectara de la nanotecnologia de Tony Stark
2) La pelea real sera contre Dr. strange.
3) La pelea donde se ven los tres villanos es: spiderman, octupus, ?!? vs Hombre de arena, lagarto y Electro. https://t.co/2Jf2w0sIuQ",Negativo
"@FaraonGfx @SpiderMan @SonyPicturesMX @MarvelLATAM ta chido, ta chido ahuevo que si",Neutro
@MarvelLATAM @disneyplusla Siiiiii me encanta 🥰💖😍,Positivo
Matan a tia May y me hago daño en el cine. Primer aviso @MarvelLATAM https://t.co/6V3lOaPV14,Neutro
@MarvelLATAM espero que esto no sea verdad... https://t.co/MDOmELsw91,Neutro
@MarvelLATAM va a salir el de ps4 :D,Neutro
"@MarvelLATAM Ya los otros 2 spiderman son el secreto peor guardado, ya dejen de mmr. Gracias amigos!",Negativo
"@AndresFandub @MarvelLATAM Los hombres pulga contra el gnomo esmeralda, el profesor calamar, el pejelagarto, el tipo cemento e intriga.",Positivo
@Dan_white09 @MarvelLATAM Terminan peleando estos 🙄😒😤 https://t.co/EwpjJhMEBQ,Negativo
Filtracion del poster *cara de miedo* la calidad una basura pero igual  @MarvelLATAM #SpiderManNoWayHome https://t.co/dGx05N74zY,Negativo
"@JuanPCardero @MarvelLATAM @disneyplusla Sip, la serie cuenta con 6 episodios, los primeros 2 se estrenan el miercoles 24, los 4 restantes seran semanales.",Neutro
"@MarvelLATAM @disneyplusla En presencia de un dios, de la señorita que es el mismo paraiso y lo mejor de todo perrito pizza 😃",Neutro
ojala se les filtre TODO lo mas epico de la pelicula hijos de su puta madre @SonyPicturesMX @MarvelLATAM,Negativo
@HigherMaximus Yo y los papus when @elonmusk @Rubiu5 @GermanGarmendia @IbaiLlanos @EvilAFM @NintendoAmerica @auronplay @SnoopDogg @MarvelLATAM https://t.co/QJuWO1v5gF,Neutro
"Ya disponible el nuevo trailer oficial de #SpiderMan #SinCaminoACasa exclusivamente en cines este 16 de diciembre 🕷️ 🕸️ 

@MarvelLATAM https://t.co/BfRsgbTRXn",Neutro
Si alcanzamos a ver otro @SonyPicturesMX @MarvelLATAM  #SpiderMan #SpiderManNoWayHome #NoWayHome https://t.co/h3VfBm1zi9,Neutro
"@carlos22rm @Cinemex @MarvelLATAM ¡Hola!
Nos podrias enviar DM para poder brindarte el seguimiento adecuado, por favor.
Saludos. ^RA",Neutro
"@luisponteA @SpiderManMovie @MarvelStudios @MarvelLATAM Uuuu bro, esta epico, hace tiempo no te veia por aca y que forma de volver 🔥🔥",Negativo
Donde despues de todo esto me salgan con tres versiones de Tom holland Los bloqueo @MarvelLATAM,Negativo
@MarvelLATAM @JoahanMonreal Pero na aparecen los otros espider,Neutro
@MarvelLATAM @disneyplusla Que lindo Lucky 😍.,Positivo
"@MarvelLATAM @disneyplusla Marvel se vuelve cada vez mas ""Disney"". Parecen programas infantiles. Pena da ver en lo que se esta convirtiendo",Positivo
No puedo comerme ese garron a fin de año me cachas @MarvelLATAM https://t.co/aK3hoAUBG9,Neutro
@MarvelLATAM @disneyplusla Va a ser un envio semanal? Cuantos cap tiene la serie?,Neutro
"A una semana de su estreno en @disneyplusla #Hawkeye 
estos posters estan padrisimos.
Ya falta menos 
@MarvelLATAM 
@MarvelStudios 
#DisneyPlus https://t.co/APgIuFjxqO",Neutro
@Cinemex en su aplicacion la opcion de contacto NO FUNCIONA Quiero poner una #queja por la mala calidad de proyeccion de #Eternals en la sucursal de valle dorado super mala experiencia @MarvelLATAM invierte tanto en detalles y no se aprecian por SU mala proyeccion QUE PENA,Negativo
@MarvelLATAM @disneyplusla Esa si la quiero ver,Positivo
"Bueno, en otro orden de ideas, @MarvelLATAM siempre se ha caracterizado por engañar con los trailers... ¿Se acuerdan de #Endgame? Bueno, todos creiamos que el Thanos de esa seria el mismo de #InfinityWar pero resulto ser el Thanos de otra epoca.",Positivo
"Que necesidad de hacer que a todos los spider-man se les caigan las novias????? DIME, MARVEL. @MarvelLATAM",Neutro
@MarvelLATAM En la parte del tren Peter va querer ayudar a los villanos para que no mueran o algo asi y dr strange lo intenta detener,Negativo
@mikemedellin13 @Dan_white09 @MarvelLATAM Es cierto 😌,Neutro
"@misaelmm2 @MarvelLATAM Pero era obvio que no iban a salir, no iban a poner lo que todo el mundo quiere ver de la pelicula en el trailer",Negativo
"No quieras jugar con mi cabeza, @MarvelLATAM
https://t.co/Ot9z6LxrTg",Negativo
"Contando los dias para ver #SpiderMan #SpiderManNoWayHome.
Por favor @MarvelLATAM no los decepciones! https://t.co/rPQxxZLjHc",Neutro
@JeesGT @MarvelLATAM Oye jalo.,Negativo
@Matteo29292929 @MarvelLATAM @TomHolland1996 @TobeyMaguire :( malditos traumas de la infancia jajaja,Neutro
"Un proximo numero de #XMen de #GerryDuggan y #JavierPina enfrentara a los campeones de #Krokoa contra el clasico villano del #CapitanAmerica #MODOK. @marvelmex @MarvelLATAM 
https://t.co/SIc1OZRNoP https://t.co/SpbTy1iTFf",Negativo
@jonix209 @Dan_white09 @MarvelLATAM en el trailer de marvel brasil se les escapo y algo invisible le pega al lagarto  que seguro es tobey maguire,Neutro
"@MarvelLATAM Dame a los SINISTER SIX, olvidate de Tobey, donde est VENOM ????",Neutro
Muy buen segundo trailer @MarvelLATAM... ahora a esperar la fecha 🙌🏻👏🏼🍿 https://t.co/dwI848YUDF,Neutro
@diegoyiyo @locochile @MarvelLATAM Se les escapo en el trailer Sony Brazil.,Neutro
@JuankMeza2 @MarvelLATAM Alvvvvvvv hay que verla en cines cuando llegue,Negativo
@nywek56 @MarvelLATAM @TomHolland1996 @TobeyMaguire Te imaginas que andrew la intente salvar? 🤡,Negativo
"@gabrieldaq8 No sale Tobey y tomamos Jerusalen, avisados quedan. @MarvelLATAM",Neutro
"Villanos de todas las epocas y personajes historicos: mira el reciente trailer de ""Spider-Man: No Way Home"".

https://t.co/CKRnIME51X

(@MarvelLATAM)
#SpiderMan https://t.co/MiGidBGEaO",Positivo
@ElJunk2 @odontogerardo @MarvelLATAM eso mismo pense.!... mucha casualidad... demasiada,Negativo
@MarvelLATAM @RicardoLanza4 la version para Latinoamerica...,Positivo
@RadioDisneyLA @MarvelLATAM Ya no veo la hora de ir a verlo 😊,Neutro
@MarvelLATAM Que rayos le pego al lagarto men :v,Neutro
"Ya disponible el nuevo trailer oficial de #SpiderMan #SinCaminoACasa exclusivamente en cines este 16 de diciembre 🕷️ 🕸️ 

@MarvelLATAM https://t.co/aFKEJ6N6Lu",Neutro
@vicvillalpando @MarvelLATAM @bettyvillal A como va pintando la cosa @MarvelLATAM Los tres Huastecos de @TomHolland1996 https://t.co/2h91gm1T9W,Neutro
@_cdvc_ @MarvelLATAM @bettyvillal A ver cual?,Positivo
@MarvelLATAM @bettyvillal tendras que llevarnos a mi y a @vicvillalpando al cine 🕷️🕸️,Positivo
"@unedominguez @MarvelLATAM La verdad que si, le crearon un conflicto al personaje que no supieron manejar.",Negativo
"@MarvelLATAM A mi si me emociona, con o sin los otros dos Spiderman, ademas es que no nos dejamos sorprender con tanta teoria. Esperare ansioso ver #SpiderManNoWayHome",Negativo
@MarvelLATAM *A esto le llamas trailer!! Donde estan los 3 Spiderman!* https://t.co/tIPdzg33iq,Negativo
@ManuOrtizStuhl @MarvelLATAM Jajajajajaja,Negativo
"@MarvelLATAM empiecen a hacerse la cabeza que no van a salir ni tobey ni andrew, sino cuando llegue el dia se van a llevar terrible desilusion",Negativo
@BrunoRguezPa #VerguenzaNacional hay @MarvelLATAM que daño le has hecho a esta gente 🤣 🤣 🤣,Negativo
A quien sera q peter le pone atencion al  explicarle el plan ....  @MarvelLATAM @MarvelLatin #SpiderManNoWayHome #SpiderMan #SpiderverseConfirmado https://t.co/sv1iJLBigH,Negativo
@MarvelLATAM Y quiero ver la pelicula,Neutro
@Dan_white09 @MarvelLATAM Miles morales xdxd 2 universos,Negativo
"¡Una completa locura el directo de ayer cubriendo el segundo trailer de Spiderman: No Way Home! ❤🕷🕸

¡Gracias a todos/as!

@SonyPicturesArg @MarvelLATAM

#SpiderManNoWayHome #SpiderManNoWayHomeTrailer  #TobeyMaguire #AndrewGarfield #Marvel #TomHolland #SpiderMan #MarvelStudios https://t.co/pnTzKN5WaX",Negativo
"@MarvelLATAM Creo q esta imagen es luego de la caida de MJ... 
Peter; "" no puedo salvar a todos"" https://t.co/zuzy5t1nNX",Neutro
"@CherryJois @MarvelLATAM Y ojala salgan los tres Tom Holland.
JAJAJA 😄😄😄 https://t.co/ctAJW6j4bm",Neutro
@locochile @MarvelLATAM En el que pusieron en Brasil,Neutro
"@ManuOrtizStuhl @MarvelLATAM Uyyyyyyyy 🤯 estoy estoyyy, me encanto",Positivo
"Nos despertamos, nos preparamos un☕️ y  vamos a dormir, sin ante de decir y reafirmar lo que deciamos, @MarvelLATAM y @SonyPicturesMX, no confirmaron el multiverse, en ciertos parametros, pero esta hecho, me atrevo a decir sin Maguire o Garfield se hizo #SpiderManNoWayHome https://t.co/b8O3isduG7",Neutro
"@elfisgativa @SonyPicturesMX @MarvelLATAM @spideysnews Pero no nos podian dejar asi, tooooooos esperabamos aunque sea un pedacito de los 3 dioses del Olimpo

No se 🤷🏽‍♂️, yo la neta hubiera puesto por ejemplo: cuando la chica va cayendo que aparecieran 3 tipos de telarañas 🕸 saliendo asi en la pantalla 📺 y pum 💥 
Revientas en orgasmo",Negativo
Hoy salio la segunda parte de el trailer de spiderman no way home q emocion @MarvelLATAM,Neutro
@MarvelLATAM ¿Y si me regalan algo de mercancia? Es que el 17 de diciembre cumplo años y eso me haria muy feliz UwU.,Neutro
@AdrianFelipeGut @DeTodiito_ @notashorny @MarvelLATAM Vendre aqui despues de ver la peli,Neutro
"@MancandyCine @MarvelLATAM Totalmente de acuerdo contigo, merece un mejor guion, creo que desperdiciaron a la actriz.",Positivo
"@MarvelLATAM si saben que ocultar el spiderverse cuenta como red flag? 🚩🚩🚩
Estupida no soy!!!!",Negativo
"@RodrigoSpada @mad4yu @Blacksince1 @MarvelLATAM @disneyplusla @laesponesa @SsjEmanuel_TW Toda esa parte de la peli (mencion especial al capi cogiendo el martillo de Thor), teniendo en cuenta todo lo que pasa en la anterior... Es grandiosa.",Neutro
"¿Como que en la nueva pelicula de @SpiderMan no sale el puerco araña?.
@MarvelLATAM 
@Sony 
@SpiderWeyTv
Estado: Con un chingo de tarea.",Neutro
@RodrigoSpada @mad4yu @Blacksince1 @SuperCapuchita @MarvelLATAM @disneyplusla @laesponesa A mi es que no me gustan mucho las peliculas de Marvel jajaja.,Neutro
@Dan_white09 @MarvelLATAM Con cuerdo con el desconocido,Negativo
@MarvelLATAM Adios popo https://t.co/H3yUX7EmMw,Neutro
"Gracias a @LaTri y tambien a @MarvelLATAM por el estreno del Trailer, anunciamos la fecha de lanzamiento del nuevo sencillo titulado #Atractiva 💛, nos vemos el 25 ✌️ https://t.co/kXYhC8emm4",Positivo
@MarvelLATAM Es lo maximo🥵🥵🥵,Positivo
"@jonix209 @Dan_white09 @MarvelLATAM Por el hype esto dara mas de que hablar, el solo la discusion de si eso es o no es les da un mar de publicidad gratis",Neutro
@MarvelLATAM Yo digo que me regalen 1 boleto para el estreno por cada spiderman que no salio en el trailer,Negativo
"@AlexMonthy @SonyPicturesMX @MarvelLATAM @DisneyStudios Callate, animal.",Negativo
@munguiailing123 @MarvelLATAM Guardalo bien,Positivo
"Aja, muy padre y todo el nuevo trailer de spiderman, pero, ¿donde esta Andrew y Tobey? 😥 @disneyplusla @MarvelLATAM",Neutro
@Ana_Martina23 @MarvelLATAM Es tarde pero ES VERDAD LO DEL LAGARTO!! https://t.co/bKd1sqAXJt,Neutro
@jonix209 @Dan_white09 @MarvelLATAM Para no opacar al Spiderman principal de la pelicula,Negativo
"@MarvelLATAM es que es imposible que pongan a Peter (Tom) contra tres villanos solo, no no y no.",Negativo
"Ya hay nuevo trailer de ‘Spider-Man’; vuelven mas villanos, pero no los viejos superheroes https://t.co/QkMPZy9jsz a traves de @rcg71.com @Superficcionweb @SPE_LatinAM @MarvelLATAM",Negativo
"@jonix209 @Dan_white09 @MarvelLATAM pues, justamente por eso, (quiza) no los muestran porque asi la gente querra saber si estaran o no, y tendran que ir a verla.",Neutro
@MarvelLATAM nunca te he pedido nada pero por favor que el Doc mate a Ned,Neutro
A ver @MarvelLATAM que vrg te hemos hecho ? https://t.co/yEyG33Vv09,Neutro
"@AndreinaNow @jonix209 @Dan_white09 @MarvelLATAM Sinceramente no tenia idea 😝
Pero si se viene muy sobre cargada de todo 🥺🥺🥺🥺",Neutro
@Dania_Banana @MarvelLATAM Vamos sobre 😍,Positivo
"@Raul_5510 @CherryJois @MarvelLATAM No mames, que pendejo",Negativo
"@jonix209 @Dan_white09 @MarvelLATAM Se llama mercadotecnia, te la presento",Neutro
@MarvelLATAM Y ahi se acaba la ilusion de ver a los tres spiderman,Negativo
"@MarvelLATAM No veo  @TobeyMaguire  😪😪
Y a @andrewgarfield",Neutro
"@MarvelLATAM ya, pero electro pelea contra el doctor Octopus :v",Neutro
"#SpiderManNoWayHome

Sony es enserio ? @Peli_Comic @MarvelLATAM  :'v ni eso lo hacen bien https://t.co/wr7qHwq0g0",Neutro
@froxsz @cesarulices @odontogerardo @MarvelLATAM No es fake hay dos versiones del trailer,Neutro
"@MarvelLATAM 
Nunca he esperado nada de ustedes y, aun asi, logran decepcionarme...",Neutro
@Pantone181660 @MarvelLATAM Aun hay esperanza.,Positivo
"@mmariseel @MarvelLATAM Actua bien, pelea increible, merece mejor historia.",Positivo
@DeTodiito_ @notashorny @MarvelLATAM no se que esperas para llamarme a escribir los guiones de tus peliculas.,Negativo
@MarvelLATAM hptas JAJAJAJAJA,Negativo
"@MarvelLATAM haciendo chistes sobre los juegos del hambre, scooby doo, Batman, superman y hasta matrix... todas licencias de @wbpictures esto como que no le agarro la onda o bien... naaaaa esto ultimo no lo creo https://t.co/eADXg9O1xt",Negativo
"Que trailer tan vale Monda!! @MarvelLATAM me tenia que vacunar para poder entrar al cine! Ni me vacunare, ni una verga! Yo queria ver a Tobbie y Andrew. Aunque salgan en la pelicula me la vere pirateada 😡😡 #NoWayHome",Neutro
"@Sony @MarvelLATAM @SpiderMan @BNPeriodismo Querido Sony, si aparecen 3 Tom Hollands en la pelicula te juro que me salgo del cine #pontepilassony",Neutro
@maferglez11 @Lennbrbds @MarvelLATAM Esta muy de hueva,Negativo
@MarvelLATAM Que ya salga tobey maguire❤👏,Positivo
@JavierMChpas @MarvelLATAM Te voy a preparar tus anillos de oro para marchar contra la mineria.,Neutro
"@HBOMaxLA Ya va siendo hora que creen un mega crossover  entre @DCComics y @Marvel , ya sea para cine o para streaming.. los fans nos lo merecemos! @MarvelLATAM @DCcomicsMX @hbomax",Positivo
"@rmejiasolis @MarvelLATAM Mejor, arruinarian la sorpresa",Positivo
No estoy listo para otra muerte @MarvelLATAM no webeen 😪 https://t.co/ra6hlaodSn,Negativo
"@Sneydertorres15 @ElDelMedallo @MarvelLATAM Guion filtrado, guarden tweet",Negativo
@MarvelLATAM El trailer que sacaron esta editado tal como otros trailer viejos muestran cosas que despues en la peli ni salen de la misma manera... En esa parte salen los 3 spiderman pero editaron el video como si no estuvieran,Negativo
@M_nux @jonix209 @Dan_white09 @MarvelLATAM Tiene tieeeempo que habian confirmado a elektro y al hombre de arena. Solo no aparecieron en el trailer anterior,Negativo
"@MarvelLATAM Gritos de perra loca 1, 2, 3 haaaaaaaa",Negativo
@EmmanuelGorbik @MarvelLATAM @nacionmarvel El viento de la rosa de Guadalupe,Negativo
@MarvelLATAM Y la mejor!,Positivo
Que paso @SPE_LatinAM @MarvelLATAM .....  No ajusto el fhotochoc? https://t.co/tSkbVZ5KxM,Neutro
@MrsAndrew02 @disneyplusla @MarvelLATAM gracias 🤩,Positivo
#SpiderManNoWayHome es tendencia en la ciudad de #Lima | @MarvelLATAM https://t.co/cLHXSehfz5,Neutro
@MarvelLATAM Octopus lo haran un buffon clasico de disney 🙄,Positivo
"Quien le pega al Lagarto?
No jodas Marvel  @MarvelLATAM
@nacionmarvel #SpiderMan #SpiderManNowWayHome #SpiderverseConfirmado https://t.co/gIjgQkFFPB",Negativo
"@MarvelLATAM ¡¡¡¿¿¿Y donde estan Tobey y Andres????!!!! Marvel, no solo yo, si no los fans tambien necesitan una respuesta. ¿Como rayos van a meter a los 6 siniestros sin contar con los otros Spider-Man? Para eso no hagan nada.",Negativo
@ElJunk2 @odontogerardo @MarvelLATAM este es un deep fake face... confirmado,Positivo
"@MarvelLATAM Si se dan cuenta en esta escena se muestran los andamios multidireccionales donde se filtraron las dos fotos de Tobey y Andrew anteriormente, es el mismo escenario https://t.co/Rurmw0Rdpb",Neutro
"@MancandyCine @MarvelLATAM Siento que siempre esperamos mas de ella, por ser quien es pero... estuvo bastante bien dentro de todo.",Positivo
@MarvelLATAM Que patadon le dan al lagarto. Fue el espiritu del tio Ben. #SpiderManNoWayHomeTrailer https://t.co/4UPoNd5YxB,Neutro
Ponganle un condon al multi verso que se viene 🤑 @MarvelLATAM,Positivo
"@odontogerardo @MarvelLATAM Porque ahi van los otros dos Spiderman, no estan puestos los cgi",Negativo
@MarvelLATAM MI CORAZ NO PUEDE ESPERAR.,Neutro
"@MarvelLATAM Pero que ha pasao :0
https://t.co/IL3uBwKcI9 https://t.co/HAfG299bPc",Neutro
@cesarulices @odontogerardo @MarvelLATAM Es el modo sabio de naruto jajajajja el q le pega jajajaja,Negativo
@teloresumo @MarvelLATAM @Cinepolis #SpiderManNoWayHome  venga Marvel dame la mejor noche de navidad!! https://t.co/Sq328zSXGr,Neutro
@EmmanuelVasC @Lennbrbds @MarvelLATAM No tienes perdon,Positivo
@diegoyiyo @MarvelLATAM Pero en que trailer sale eso...🤔🤔🤔🤔,Negativo
@MarvelLATAM Estoy super nervioso para verla 😔,Negativo
"@odontogerardo @MarvelLATAM Es vd , el trailer es de brazil",Positivo
@fernanda_cg8 @MarvelLATAM pagame mi terapia plsss,Negativo
"Ahora solo estamos mas confundidos, queremos respuestas @SonyPicturesMX @MarvelLATAM @SpiderManMovie #SpiderManNoWayHome #GreenGoblin",Negativo
"@MarvelLATAM Muy chingon el trailer y emocionado por la pelicula,pero si me decepciono un poco no ver al spidercholo, ojala sea una sorpresa que nos tienen guardada https://t.co/CyIg2tsDX4",Neutro
@JavierMChpas @MarvelLATAM Ya le tome SS xD,Neutro
"Hemos comenzado a recibir visitas... de cada universo. Ve el nuevo trailer oficial de #SpiderMan #SinCaminoACasa exclusivamente en cines este 16 de diciembre.
@SonyPicturesMX @MarvelLATAM https://t.co/lcqXusFii3",Neutro
"La piña fantasma que se come lagarto ajajajajaja 
Que pelotudos son @SonyPicturesArg y @MarvelLATAM 
Hubiesen presentado a los actores en lugar de que se les filtre algo asi https://t.co/pc2SYWczGU",Neutro
"@Eder_99 @MarvelLATAM Bro, ya lo descargue!!!! A mi no me agarran asi",Negativo
"Si no aparece Tobey me vuelvo comunista
Primer aviso @MarvelLATAM",Neutro
"Alguien me explica quien mierda le pego al lagarto en la foto!!
@MarvelLATAM https://t.co/nCYcZj0KZm",Negativo
